pair_id,node_a,node_b,relation,forward_a_implies_b,backward_b_implies_a,formal_a,formal_b,split_42,split_7,split_123,split_99,split_256
6471,1326,4078,weaker,True,False,x = y ◇ (((y ◇ y) ◇ y) ◇ y),x ◇ x = ((x ◇ y) ◇ z) ◇ z,train,train,excluded,train,excluded
6472,2859,1161,stronger,False,True,x = ((x ◇ (x ◇ y)) ◇ z) ◇ y,x = y ◇ ((z ◇ (x ◇ w)) ◇ w),train,excluded,train,train,train
6473,341,1161,stronger,False,True,x ◇ y = y ◇ (z ◇ w),x = y ◇ ((z ◇ (x ◇ w)) ◇ w),excluded,train,train,train,train
6474,2865,3208,stronger,False,True,x = ((x ◇ (y ◇ x)) ◇ y) ◇ x,x = (((y ◇ z) ◇ y) ◇ w) ◇ w,excluded,train,train,train,train
6475,621,1213,stronger,False,True,x = x ◇ (x ◇ ((y ◇ x) ◇ z)),x = y ◇ ((z ◇ (w ◇ w)) ◇ y),excluded,train,excluded,train,excluded
6476,4639,3670,incomparable,False,False,(x ◇ y) ◇ x = (y ◇ z) ◇ y,x ◇ x = (x ◇ y) ◇ (z ◇ x),train,train,excluded,excluded,train
6477,2319,3655,incomparable,False,False,x = (y ◇ (x ◇ (z ◇ z))) ◇ y,x ◇ y = z ◇ ((w ◇ u) ◇ z),excluded,train,train,train,train
6478,2799,3684,weaker,True,False,x = ((y ◇ z) ◇ (y ◇ w)) ◇ x,x ◇ x = (y ◇ y) ◇ (x ◇ x),train,excluded,train,train,excluded
6479,366,961,stronger,False,True,x ◇ x = (y ◇ x) ◇ z,x = y ◇ ((z ◇ y) ◇ (x ◇ y)),test,excluded,excluded,train,train
6480,2097,1334,stronger,False,True,x = ((y ◇ x) ◇ y) ◇ (x ◇ x),x = y ◇ (((y ◇ z) ◇ x) ◇ z),test,excluded,excluded,train,excluded
6481,2053,1491,incomparable,False,False,x = ((x ◇ y) ◇ x) ◇ (y ◇ x),x = (y ◇ x) ◇ (y ◇ (y ◇ x)),train,train,train,train,excluded
6482,3986,998,stronger,False,True,x ◇ y = (y ◇ (z ◇ w)) ◇ w,x = y ◇ ((z ◇ w) ◇ (x ◇ u)),excluded,excluded,train,excluded,train
6483,122,1385,equivalent,True,True,x = y ◇ ((x ◇ z) ◇ z),x = y ◇ (((z ◇ z) ◇ x) ◇ z),train,excluded,train,excluded,excluded
6484,1963,1260,weaker,True,False,x = (y ◇ (z ◇ x)) ◇ (y ◇ y),x = x ◇ (((y ◇ z) ◇ x) ◇ z),train,train,train,train,excluded
6485,1542,2228,equivalent,True,True,x = (y ◇ y) ◇ (z ◇ (y ◇ w)),x = ((y ◇ z) ◇ w) ◇ (w ◇ y),excluded,train,train,train,train
6486,4047,3835,equivalent,True,True,x ◇ y = (z ◇ (w ◇ y)) ◇ w,x ◇ y = (z ◇ z) ◇ (w ◇ u),train,train,train,excluded,train
6487,2940,1299,incomparable,False,False,x = ((y ◇ (y ◇ x)) ◇ y) ◇ y,x = y ◇ (((x ◇ z) ◇ y) ◇ x),excluded,excluded,train,train,excluded
6488,49,2636,stronger,False,True,x = x ◇ (x ◇ (y ◇ x)),x = (y ◇ ((z ◇ w) ◇ w)) ◇ w,excluded,train,train,train,excluded
6489,860,2293,incomparable,False,False,x = x ◇ ((y ◇ z) ◇ (z ◇ x)),x = (y ◇ (x ◇ (x ◇ y))) ◇ x,test,train,excluded,train,test
6490,1132,3619,weaker,True,False,x = y ◇ ((y ◇ (z ◇ x)) ◇ w),x ◇ y = z ◇ ((z ◇ x) ◇ w),excluded,excluded,excluded,excluded,train
6491,327,2889,stronger,False,True,x ◇ y = x ◇ (y ◇ z),x = ((x ◇ (y ◇ z)) ◇ y) ◇ w,excluded,test,excluded,excluded,excluded
6492,720,569,equivalent,True,True,x = y ◇ (y ◇ ((y ◇ z) ◇ y)),x = y ◇ (z ◇ (y ◇ (w ◇ w))),train,train,train,train,excluded
6493,2297,1881,weaker,True,False,x = (y ◇ (x ◇ (x ◇ z))) ◇ y,x = (x ◇ (y ◇ z)) ◇ (w ◇ z),train,excluded,train,train,train
6494,2376,1184,incomparable,False,False,x = (y ◇ (z ◇ (x ◇ w))) ◇ x,x = y ◇ ((z ◇ (z ◇ y)) ◇ x),train,excluded,train,train,train
6495,1921,3199,stronger,False,True,x = (y ◇ (y ◇ x)) ◇ (x ◇ x),x = (((y ◇ z) ◇ y) ◇ y) ◇ z,train,train,excluded,train,train
6496,2661,219,incomparable,False,False,x = ((x ◇ y) ◇ (x ◇ x)) ◇ z,x = (y ◇ (x ◇ x)) ◇ y,excluded,train,train,excluded,excluded
6497,67,2051,weaker,True,False,x = y ◇ (x ◇ (y ◇ z)),x = ((x ◇ y) ◇ x) ◇ (x ◇ y),train,test,train,excluded,train
6498,3795,561,stronger,False,True,x ◇ y = (z ◇ x) ◇ (z ◇ z),x = y ◇ (z ◇ (y ◇ (y ◇ w))),train,excluded,excluded,excluded,test
6499,2789,178,stronger,False,True,x = ((y ◇ z) ◇ (y ◇ x)) ◇ z,x = (y ◇ y) ◇ (x ◇ z),train,test,excluded,test,excluded
6500,3670,1079,stronger,False,True,x ◇ x = (x ◇ y) ◇ (z ◇ x),x = y ◇ ((x ◇ (x ◇ z)) ◇ y),excluded,excluded,excluded,excluded,train
6501,2719,921,equivalent,True,True,x = ((y ◇ x) ◇ (z ◇ x)) ◇ w,x = y ◇ ((y ◇ y) ◇ (y ◇ z)),excluded,train,excluded,train,train
6502,2172,961,equivalent,True,True,x = ((y ◇ z) ◇ x) ◇ (z ◇ w),x = y ◇ ((z ◇ y) ◇ (x ◇ y)),excluded,excluded,test,train,excluded
6503,463,1791,stronger,False,True,x = y ◇ (x ◇ (x ◇ (x ◇ x))),x = (y ◇ z) ◇ ((z ◇ x) ◇ z),excluded,excluded,excluded,train,train
6504,4324,3048,stronger,False,True,x ◇ (y ◇ x) = y ◇ (z ◇ y),x = ((y ◇ (z ◇ w)) ◇ u) ◇ u,excluded,train,excluded,excluded,train
6505,300,3420,weaker,True,False,x = ((y ◇ z) ◇ z) ◇ z,x ◇ y = z ◇ (z ◇ (y ◇ w)),train,train,excluded,train,excluded
6506,224,1674,incomparable,False,False,x = (y ◇ (x ◇ z)) ◇ x,x = (x ◇ y) ◇ ((z ◇ z) ◇ z),test,excluded,train,excluded,excluded
6507,843,4597,incomparable,False,False,x = x ◇ ((y ◇ y) ◇ (x ◇ y)),(x ◇ x) ◇ y = (x ◇ x) ◇ z,train,excluded,train,excluded,test
6508,3313,1488,incomparable,False,False,x ◇ y = x ◇ (x ◇ (z ◇ z)),x = (y ◇ x) ◇ (y ◇ (x ◇ x)),train,train,train,excluded,train
6509,4351,980,stronger,False,True,x ◇ (y ◇ y) = z ◇ (y ◇ y),x = y ◇ ((z ◇ z) ◇ (x ◇ w)),test,excluded,excluded,train,excluded
6510,515,4033,weaker,True,False,x = y ◇ (y ◇ (y ◇ (y ◇ z))),x ◇ y = (z ◇ (z ◇ z)) ◇ w,train,train,train,train,excluded
6511,875,1243,incomparable,False,False,x = y ◇ ((x ◇ x) ◇ (z ◇ x)),x = x ◇ (((y ◇ x) ◇ y) ◇ z),train,excluded,excluded,train,excluded
6512,3654,3909,weaker,True,False,x ◇ y = z ◇ ((w ◇ u) ◇ y),x ◇ x = (y ◇ (z ◇ w)) ◇ x,excluded,train,train,train,train
6513,3141,4262,weaker,True,False,x = (((y ◇ y) ◇ x) ◇ x) ◇ z,x ◇ y = ((z ◇ w) ◇ u) ◇ x,train,excluded,excluded,excluded,excluded
6514,2023,2661,weaker,True,False,x = (y ◇ (z ◇ w)) ◇ (z ◇ u),x = ((x ◇ y) ◇ (x ◇ x)) ◇ z,train,excluded,train,test,excluded
6515,1161,1998,equivalent,True,True,x = y ◇ ((z ◇ (x ◇ w)) ◇ w),x = (y ◇ (z ◇ z)) ◇ (y ◇ z),train,train,excluded,train,train
6516,503,444,incomparable,False,False,x = y ◇ (y ◇ (x ◇ (y ◇ x))),x = x ◇ (y ◇ (y ◇ (z ◇ z))),train,train,test,train,excluded
6517,498,1258,weaker,True,False,x = y ◇ (x ◇ (z ◇ (w ◇ w))),x = x ◇ (((y ◇ z) ◇ x) ◇ x),excluded,train,train,train,train
6518,1891,2246,weaker,True,False,x = (y ◇ (x ◇ x)) ◇ (z ◇ y),x = (x ◇ (x ◇ (y ◇ y))) ◇ x,excluded,excluded,train,excluded,excluded
6519,2706,2864,incomparable,False,False,x = ((y ◇ x) ◇ (y ◇ x)) ◇ x,x = ((x ◇ (y ◇ x)) ◇ x) ◇ z,train,test,train,excluded,train
6520,4427,3040,stronger,False,True,x ◇ (x ◇ y) = (z ◇ w) ◇ x,x = ((y ◇ (z ◇ w)) ◇ w) ◇ y,train,train,excluded,test,train
6521,3453,2308,incomparable,False,False,x ◇ y = z ◇ (w ◇ (u ◇ w)),x = (y ◇ (x ◇ (y ◇ z))) ◇ z,train,excluded,excluded,excluded,test
6522,1522,1877,weaker,True,False,x = (y ◇ y) ◇ (x ◇ (z ◇ y)),x = (x ◇ (y ◇ z)) ◇ (z ◇ z),excluded,excluded,train,train,excluded
6523,567,2657,weaker,True,False,x = y ◇ (z ◇ (y ◇ (w ◇ y))),x = ((x ◇ x) ◇ (y ◇ z)) ◇ z,excluded,train,excluded,excluded,train
6524,305,2330,weaker,True,False,x = ((y ◇ z) ◇ w) ◇ w,x = (y ◇ (y ◇ (x ◇ y))) ◇ x,train,train,excluded,excluded,excluded
6525,540,3175,equivalent,True,True,x = y ◇ (z ◇ (x ◇ (x ◇ w))),x = (((y ◇ y) ◇ z) ◇ w) ◇ u,train,excluded,excluded,excluded,excluded
6526,632,2707,incomparable,False,False,x = x ◇ (y ◇ ((x ◇ y) ◇ x)),x = ((y ◇ x) ◇ (y ◇ x)) ◇ y,train,train,excluded,train,test
6527,1721,1628,stronger,False,True,x = (y ◇ y) ◇ ((x ◇ y) ◇ x),x = (y ◇ z) ◇ (w ◇ (u ◇ v)),excluded,train,train,train,train
6528,1243,451,stronger,False,True,x = x ◇ (((y ◇ x) ◇ y) ◇ z),x = x ◇ (y ◇ (z ◇ (y ◇ y))),excluded,train,excluded,train,excluded
6529,3318,1184,incomparable,False,False,x ◇ y = x ◇ (y ◇ (y ◇ x)),x = y ◇ ((z ◇ (z ◇ y)) ◇ x),excluded,test,train,train,train
6530,2890,4683,incomparable,False,False,x = ((x ◇ (y ◇ z)) ◇ z) ◇ x,(x ◇ y) ◇ z = (y ◇ w) ◇ u,excluded,excluded,excluded,train,excluded
6531,4635,3266,incomparable,False,False,(x ◇ y) ◇ x = (y ◇ x) ◇ x,x ◇ x = x ◇ (y ◇ (z ◇ z)),train,train,train,train,excluded
6532,1607,3359,weaker,True,False,x = (y ◇ z) ◇ (w ◇ (x ◇ u)),x ◇ y = y ◇ (y ◇ (z ◇ y)),excluded,train,excluded,train,train
6533,3394,4191,equivalent,True,True,x ◇ y = z ◇ (x ◇ (w ◇ w)),x ◇ y = ((z ◇ x) ◇ x) ◇ x,test,test,excluded,train,train
6534,3389,2230,stronger,False,True,x ◇ y = z ◇ (x ◇ (z ◇ z)),x = ((y ◇ z) ◇ w) ◇ (w ◇ w),train,excluded,excluded,train,excluded
6535,2061,493,stronger,False,True,x = ((x ◇ y) ◇ y) ◇ (x ◇ y),x = y ◇ (x ◇ (z ◇ (z ◇ z))),excluded,train,train,train,train
6536,3974,2413,stronger,False,True,x ◇ y = (y ◇ (z ◇ x)) ◇ w,x = (y ◇ (z ◇ (z ◇ w))) ◇ w,train,train,excluded,test,train
6537,4116,1682,incomparable,False,False,x ◇ x = ((y ◇ z) ◇ w) ◇ u,x = (y ◇ x) ◇ ((x ◇ x) ◇ y),train,test,train,test,excluded
6538,1851,22,stronger,False,True,x = (x ◇ (y ◇ x)) ◇ (y ◇ y),x = y ◇ (z ◇ w),train,train,excluded,train,train
6539,1806,1223,weaker,True,False,x = (y ◇ z) ◇ ((w ◇ x) ◇ x),x = x ◇ (((x ◇ x) ◇ x) ◇ x),excluded,excluded,excluded,excluded,excluded
6540,3797,3308,weaker,True,False,x ◇ y = (z ◇ x) ◇ (w ◇ x),x ◇ y = x ◇ (x ◇ (y ◇ x)),excluded,train,train,train,excluded
6541,4590,4660,incomparable,False,False,(x ◇ x) ◇ x = (y ◇ y) ◇ x,(x ◇ y) ◇ y = (y ◇ z) ◇ x,excluded,excluded,train,train,train
6542,2219,810,equivalent,True,True,x = ((y ◇ z) ◇ w) ◇ (y ◇ z),x = y ◇ (z ◇ ((w ◇ w) ◇ u)),train,train,train,train,train
6543,4078,3039,incomparable,False,False,x ◇ x = ((x ◇ y) ◇ z) ◇ z,x = ((y ◇ (z ◇ w)) ◇ w) ◇ x,excluded,train,excluded,excluded,test
6544,3220,65,weaker,True,False,x = (((y ◇ z) ◇ z) ◇ z) ◇ z,x = y ◇ (x ◇ (y ◇ x)),excluded,train,train,excluded,train
6545,3270,3145,incomparable,False,False,x ◇ x = y ◇ (x ◇ (x ◇ z)),x = (((y ◇ y) ◇ x) ◇ z) ◇ x,train,train,train,excluded,test
6546,4456,912,incomparable,False,False,x ◇ (y ◇ x) = (z ◇ y) ◇ x,x = y ◇ ((y ◇ x) ◇ (z ◇ x)),excluded,excluded,train,excluded,excluded
6547,1302,4244,weaker,True,False,x = y ◇ (((x ◇ z) ◇ y) ◇ w),x ◇ y = ((z ◇ w) ◇ x) ◇ z,train,test,train,train,excluded
6548,2512,2706,weaker,True,False,x = (y ◇ ((x ◇ y) ◇ z)) ◇ w,x = ((y ◇ x) ◇ (y ◇ x)) ◇ x,train,excluded,excluded,excluded,train
6549,3636,1895,incomparable,False,False,x ◇ y = z ◇ ((w ◇ x) ◇ w),x = (y ◇ (x ◇ y)) ◇ (x ◇ y),train,train,train,excluded,excluded
6550,948,3826,weaker,True,False,x = y ◇ ((z ◇ x) ◇ (y ◇ y)),x ◇ y = (z ◇ z) ◇ (y ◇ w),excluded,train,train,excluded,excluded
6551,1515,3604,incomparable,False,False,x = (y ◇ y) ◇ (x ◇ (x ◇ x)),x ◇ y = z ◇ ((y ◇ y) ◇ y),excluded,train,excluded,excluded,train
6552,588,540,stronger,False,True,x = y ◇ (z ◇ (w ◇ (x ◇ x))),x = y ◇ (z ◇ (x ◇ (x ◇ w))),train,excluded,train,excluded,train
6553,934,1101,incomparable,False,False,x = y ◇ ((y ◇ z) ◇ (z ◇ x)),x = y ◇ ((x ◇ (z ◇ z)) ◇ y),excluded,excluded,excluded,train,test
6554,946,1610,equivalent,True,True,x = y ◇ ((z ◇ x) ◇ (x ◇ w)),x = (y ◇ z) ◇ (w ◇ (y ◇ z)),train,train,train,excluded,train
6555,3632,568,stronger,False,True,x ◇ y = z ◇ ((z ◇ w) ◇ u),x = y ◇ (z ◇ (y ◇ (w ◇ z))),excluded,train,test,test,train
6556,4660,4590,incomparable,False,False,(x ◇ y) ◇ y = (y ◇ z) ◇ x,(x ◇ x) ◇ x = (y ◇ y) ◇ x,excluded,excluded,train,train,train
6557,717,3226,equivalent,True,True,x = y ◇ (y ◇ ((y ◇ y) ◇ y)),x = (((y ◇ z) ◇ z) ◇ w) ◇ u,train,train,excluded,excluded,excluded
6558,3949,2350,stronger,False,True,x ◇ y = (x ◇ (z ◇ w)) ◇ w,x = (y ◇ (y ◇ (z ◇ x))) ◇ w,excluded,excluded,test,excluded,train
6559,1542,3418,weaker,True,False,x = (y ◇ y) ◇ (z ◇ (y ◇ w)),x ◇ y = z ◇ (z ◇ (y ◇ y)),excluded,train,train,train,excluded
6560,4598,1683,stronger,False,True,(x ◇ x) ◇ y = (x ◇ y) ◇ x,x = (y ◇ x) ◇ ((x ◇ x) ◇ z),excluded,test,train,excluded,test
6561,4389,451,incomparable,False,False,x ◇ (x ◇ x) = (y ◇ y) ◇ y,x = x ◇ (y ◇ (z ◇ (y ◇ y))),excluded,train,train,train,train
6562,2536,2620,stronger,False,True,x = (y ◇ ((y ◇ x) ◇ z)) ◇ x,x = (y ◇ ((z ◇ w) ◇ x)) ◇ z,test,test,train,excluded,train
6563,3811,4351,weaker,True,False,x ◇ y = (z ◇ y) ◇ (z ◇ y),x ◇ (y ◇ y) = z ◇ (y ◇ y),test,excluded,excluded,train,excluded
6564,2976,3619,weaker,True,False,x = ((y ◇ (z ◇ x)) ◇ x) ◇ w,x ◇ y = z ◇ ((z ◇ x) ◇ w),excluded,excluded,test,test,excluded
6565,3917,1883,incomparable,False,False,x ◇ y = (x ◇ (x ◇ y)) ◇ x,x = (x ◇ (y ◇ z)) ◇ (w ◇ u),excluded,excluded,train,train,excluded
6566,1394,183,equivalent,True,True,x = y ◇ (((z ◇ z) ◇ z) ◇ w),x = (y ◇ y) ◇ (z ◇ y),excluded,train,test,train,train
6567,3141,2542,equivalent,True,True,x = (((y ◇ y) ◇ x) ◇ x) ◇ z,x = (y ◇ ((y ◇ y) ◇ x)) ◇ z,train,train,excluded,excluded,train
6568,3713,2246,incomparable,False,False,x ◇ y = (x ◇ x) ◇ (x ◇ z),x = (x ◇ (x ◇ (y ◇ y))) ◇ x,train,excluded,train,excluded,excluded
6569,2854,4452,incomparable,False,False,x = ((x ◇ (x ◇ y)) ◇ x) ◇ z,x ◇ (y ◇ x) = (z ◇ x) ◇ x,excluded,train,excluded,train,train
6570,3820,2622,stronger,False,True,x ◇ y = (z ◇ z) ◇ (x ◇ y),x = (y ◇ ((z ◇ w) ◇ x)) ◇ u,excluded,excluded,excluded,excluded,train
6571,1243,3189,stronger,False,True,x = x ◇ (((y ◇ x) ◇ y) ◇ z),x = (((y ◇ z) ◇ x) ◇ w) ◇ y,excluded,train,excluded,train,excluded
6572,1175,943,incomparable,False,False,x = y ◇ ((z ◇ (y ◇ w)) ◇ x),x = y ◇ ((z ◇ x) ◇ (x ◇ x)),excluded,train,excluded,excluded,excluded
6573,2287,4244,incomparable,False,False,x = (x ◇ (y ◇ (z ◇ w))) ◇ z,x ◇ y = ((z ◇ w) ◇ x) ◇ z,train,test,excluded,excluded,test
6574,2228,4278,weaker,True,False,x = ((y ◇ z) ◇ w) ◇ (w ◇ y),x ◇ (x ◇ x) = y ◇ (z ◇ x),train,train,train,train,train
6575,4195,1774,incomparable,False,False,x ◇ y = ((z ◇ x) ◇ y) ◇ x,x = (y ◇ z) ◇ ((y ◇ x) ◇ z),train,excluded,train,excluded,train
6576,1852,839,incomparable,False,False,x = (x ◇ (y ◇ x)) ◇ (y ◇ z),x = x ◇ ((y ◇ x) ◇ (z ◇ y)),train,train,train,excluded,train
6577,1080,4004,weaker,True,False,x = y ◇ ((x ◇ (x ◇ z)) ◇ z),x ◇ y = (z ◇ (x ◇ w)) ◇ u,train,train,train,train,train
6578,1360,2568,equivalent,True,True,x = y ◇ (((z ◇ x) ◇ z) ◇ w),x = (y ◇ ((z ◇ x) ◇ x)) ◇ y,train,excluded,train,excluded,excluded
6579,4050,678,stronger,False,True,x ◇ y = (z ◇ (w ◇ z)) ◇ y,x = y ◇ (x ◇ ((y ◇ x) ◇ z)),test,excluded,train,train,train
6580,351,812,stronger,False,True,x ◇ y = z ◇ (z ◇ y),x = y ◇ (z ◇ ((w ◇ u) ◇ y)),train,train,train,train,excluded
6581,2028,208,weaker,True,False,x = (y ◇ (z ◇ w)) ◇ (w ◇ u),x = (x ◇ (y ◇ x)) ◇ x,train,train,test,excluded,test
6582,3826,3756,weaker,True,False,x ◇ y = (z ◇ z) ◇ (y ◇ w),x ◇ y = (y ◇ x) ◇ (z ◇ z),train,train,train,excluded,test
6583,2816,2545,stronger,False,True,x = ((y ◇ z) ◇ (z ◇ w)) ◇ x,x = (y ◇ ((y ◇ y) ◇ y)) ◇ z,excluded,train,train,excluded,test
6584,2088,4102,incomparable,False,False,x = ((y ◇ x) ◇ x) ◇ (x ◇ y),x ◇ x = ((y ◇ z) ◇ x) ◇ z,train,excluded,train,train,train
6585,1478,2231,stronger,False,True,x = (y ◇ x) ◇ (x ◇ (x ◇ x)),x = ((y ◇ z) ◇ w) ◇ (w ◇ u),train,excluded,train,excluded,excluded
6586,3960,4139,weaker,True,False,x ◇ y = (y ◇ (x ◇ z)) ◇ w,x ◇ y = ((x ◇ z) ◇ x) ◇ z,train,excluded,train,train,excluded
6587,4254,861,incomparable,False,False,x ◇ y = ((z ◇ w) ◇ z) ◇ z,x = x ◇ ((y ◇ z) ◇ (z ◇ y)),test,excluded,excluded,train,train
6588,666,121,stronger,False,True,x = y ◇ (x ◇ ((x ◇ x) ◇ x)),x = y ◇ ((x ◇ z) ◇ y),excluded,train,train,excluded,train
6589,4285,4164,incomparable,False,False,x ◇ (x ◇ y) = x ◇ (y ◇ z),x ◇ y = ((y ◇ y) ◇ x) ◇ x,train,train,train,excluded,train
6590,4254,2772,stronger,False,True,x ◇ y = ((z ◇ w) ◇ z) ◇ z,x = ((y ◇ z) ◇ (x ◇ x)) ◇ z,excluded,test,test,excluded,train
6591,1126,3608,weaker,True,False,x = y ◇ ((y ◇ (y ◇ z)) ◇ y),x ◇ y = z ◇ ((y ◇ z) ◇ y),excluded,train,excluded,train,excluded
6592,4170,4634,weaker,True,False,x ◇ y = ((y ◇ y) ◇ z) ◇ x,(x ◇ y) ◇ x = (x ◇ z) ◇ w,excluded,train,train,excluded,train
6593,1083,4292,incomparable,False,False,x = y ◇ ((x ◇ (y ◇ x)) ◇ y),x ◇ (x ◇ y) = y ◇ (x ◇ z),excluded,train,train,train,train
6594,479,4414,incomparable,False,False,x = y ◇ (x ◇ (y ◇ (z ◇ x))),x ◇ (x ◇ y) = (y ◇ z) ◇ w,train,excluded,excluded,train,excluded
6595,3516,1806,incomparable,False,False,x ◇ y = x ◇ ((x ◇ z) ◇ z),x = (y ◇ z) ◇ ((w ◇ x) ◇ x),excluded,excluded,train,excluded,train
6596,2345,3548,weaker,True,False,x = (y ◇ (y ◇ (y ◇ z))) ◇ z,x ◇ y = y ◇ ((x ◇ y) ◇ x),excluded,train,excluded,excluded,test
6597,4644,2865,incomparable,False,False,(x ◇ y) ◇ x = (z ◇ x) ◇ w,x = ((x ◇ (y ◇ x)) ◇ y) ◇ x,excluded,train,train,train,train
6598,4635,2826,stronger,False,True,(x ◇ y) ◇ x = (y ◇ x) ◇ x,x = ((y ◇ z) ◇ (w ◇ y)) ◇ x,train,excluded,train,excluded,excluded
6599,811,1326,stronger,False,True,x = y ◇ (z ◇ ((w ◇ u) ◇ x)),x = y ◇ (((y ◇ y) ◇ y) ◇ y),train,excluded,excluded,excluded,train
6600,2724,2056,incomparable,False,False,x = ((y ◇ x) ◇ (z ◇ z)) ◇ x,x = ((x ◇ y) ◇ x) ◇ (z ◇ x),excluded,train,test,excluded,train
6601,2471,2349,incomparable,False,False,x = (x ◇ ((y ◇ y) ◇ y)) ◇ z,x = (y ◇ (y ◇ (z ◇ x))) ◇ z,excluded,excluded,train,excluded,train
6602,4150,3422,stronger,False,True,x ◇ y = ((x ◇ z) ◇ w) ◇ y,x ◇ y = z ◇ (z ◇ (z ◇ y)),excluded,excluded,train,excluded,train
6603,960,3608,incomparable,False,False,x = y ◇ ((z ◇ y) ◇ (x ◇ x)),x ◇ y = z ◇ ((y ◇ z) ◇ y),train,train,excluded,train,excluded
6604,1918,327,weaker,True,False,x = (y ◇ (x ◇ z)) ◇ (w ◇ z),x ◇ y = x ◇ (y ◇ z),train,excluded,train,test,excluded
6605,1556,2976,stronger,False,True,x = (y ◇ z) ◇ (x ◇ (y ◇ x)),x = ((y ◇ (z ◇ x)) ◇ x) ◇ w,train,train,excluded,test,test
6606,2849,2464,incomparable,False,False,x = ((x ◇ (x ◇ x)) ◇ y) ◇ x,x = (x ◇ ((y ◇ x) ◇ z)) ◇ z,train,excluded,train,excluded,test
6607,1630,842,incomparable,False,False,x = (x ◇ x) ◇ ((x ◇ x) ◇ y),x = x ◇ ((y ◇ y) ◇ (x ◇ x)),train,test,test,train,train
6608,904,2251,weaker,True,False,x = y ◇ ((x ◇ z) ◇ (w ◇ w)),x = (x ◇ (x ◇ (y ◇ z))) ◇ z,train,train,train,excluded,excluded
6609,1302,4532,weaker,True,False,x = y ◇ (((x ◇ z) ◇ y) ◇ w),x ◇ (y ◇ z) = (y ◇ z) ◇ y,excluded,excluded,train,train,train
6610,1614,2568,equivalent,True,True,x = (y ◇ z) ◇ (w ◇ (z ◇ y)),x = (y ◇ ((z ◇ x) ◇ x)) ◇ y,excluded,excluded,excluded,excluded,test
6611,2311,3544,weaker,True,False,x = (y ◇ (x ◇ (z ◇ x))) ◇ y,x ◇ y = x ◇ ((z ◇ w) ◇ u),excluded,train,train,train,train
6612,4680,2971,stronger,False,True,(x ◇ y) ◇ z = (y ◇ z) ◇ w,x = ((y ◇ (y ◇ z)) ◇ w) ◇ w,excluded,excluded,excluded,train,train
6613,1460,3575,incomparable,False,False,x = (x ◇ y) ◇ (y ◇ (z ◇ w)),x ◇ y = y ◇ ((z ◇ z) ◇ z),excluded,excluded,excluded,excluded,excluded
6614,170,2032,stronger,False,True,x = (y ◇ x) ◇ (y ◇ y),x = (y ◇ (z ◇ w)) ◇ (u ◇ w),train,excluded,train,train,excluded
6615,4608,1796,stronger,False,True,(x ◇ x) ◇ y = (y ◇ y) ◇ x,x = (y ◇ z) ◇ ((z ◇ y) ◇ w),train,excluded,test,excluded,excluded
6616,322,368,incomparable,False,False,x ◇ y = x ◇ (x ◇ x),x ◇ x = (y ◇ y) ◇ y,train,train,excluded,excluded,excluded
6617,1259,2640,stronger,False,True,x = x ◇ (((y ◇ z) ◇ x) ◇ y),x = (y ◇ ((z ◇ w) ◇ u)) ◇ z,train,train,excluded,train,test
6618,1069,416,weaker,True,False,x = x ◇ ((y ◇ (z ◇ w)) ◇ z),x = x ◇ (x ◇ (y ◇ (x ◇ x))),train,excluded,train,train,excluded
6619,360,1043,stronger,False,True,x ◇ x = (x ◇ x) ◇ y,x = x ◇ ((y ◇ (x ◇ z)) ◇ z),excluded,excluded,excluded,train,test
6620,3084,1845,incomparable,False,False,x = (((x ◇ y) ◇ y) ◇ z) ◇ w,x = (x ◇ (x ◇ y)) ◇ (z ◇ z),excluded,train,train,train,excluded
6621,4443,1614,stronger,False,True,x ◇ (y ◇ x) = (y ◇ x) ◇ y,x = (y ◇ z) ◇ (w ◇ (z ◇ y)),excluded,train,excluded,excluded,test
6622,2824,956,equivalent,True,True,x = ((y ◇ z) ◇ (w ◇ x)) ◇ w,x = y ◇ ((z ◇ x) ◇ (w ◇ y)),train,train,train,excluded,train
6623,871,3535,weaker,True,False,x = y ◇ ((x ◇ x) ◇ (x ◇ z)),x ◇ y = x ◇ ((z ◇ y) ◇ w),excluded,excluded,train,excluded,train
6624,707,2622,stronger,False,True,x = y ◇ (y ◇ ((x ◇ y) ◇ y)),x = (y ◇ ((z ◇ w) ◇ x)) ◇ u,train,excluded,excluded,excluded,train
6625,2086,864,incomparable,False,False,x = ((x ◇ y) ◇ z) ◇ (w ◇ u),x = x ◇ ((y ◇ z) ◇ (w ◇ x)),excluded,train,excluded,train,excluded
6626,2955,3525,weaker,True,False,x = ((y ◇ (y ◇ y)) ◇ z) ◇ w,x ◇ y = x ◇ ((y ◇ z) ◇ y),excluded,train,train,excluded,excluded
6627,1826,3195,incomparable,False,False,x = (y ◇ z) ◇ ((w ◇ u) ◇ x),x = (((y ◇ z) ◇ y) ◇ x) ◇ z,test,train,train,train,train
6628,4616,1503,stronger,False,True,(x ◇ x) ◇ y = (z ◇ x) ◇ z,x = (y ◇ x) ◇ (z ◇ (y ◇ y)),train,test,train,train,train
6629,3653,1082,incomparable,False,False,x ◇ y = z ◇ ((w ◇ u) ◇ x),x = y ◇ ((x ◇ (y ◇ x)) ◇ x),train,excluded,train,excluded,train
